nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
BLUD Puskesmas Kec. CAKUNG - JAKTIM,Kesehatan,Program penurunan angka kematian ibu dan bayi,62217000,58829000
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,78002000,36943500
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,562527000,276552250
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program pencegahan penyakit tidak menular,37956000,29230000
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,10841987340,5904181375
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program pengembangan lingkungan sehat,75255000,41245000
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program peningkatan gizi masyarakat,107500000,50733200
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program peningkatan mutu pelayanan kesehatan,330755000,285305000
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,447039000,413030500
BLUD Puskesmas Kec. Cempaka Putih - JAKPUS,Kesehatan,Program penurunan angka kematian ibu dan bayi,128879000,86277100
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,105518000,46415000
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,782381500,397876000
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program pencegahan penyakit tidak menular,110016000,53414500
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,13614038398,7175803986
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program pengembangan lingkungan sehat,138777000,57733754
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program peningkatan gizi masyarakat,116895000,0
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program peningkatan kesehatan anak balita,134975000,127876440
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program peningkatan mutu pelayanan kesehatan,21200000,6800000
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,404152393,174746500
BLUD Puskesmas Kec. Cengkareng - JAKBAR,Kesehatan,Program penurunan angka kematian ibu dan bayi,83606400,71875500
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,97855000,47000000
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,1110924000,701918000
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program pencegahan penyakit tidak menular,123023000,81653500
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,9727183675,5256652864
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program pengembangan lingkungan sehat,231875000,164150305
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program peningkatan gizi masyarakat,64300000,5525000
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program peningkatan kesehatan anak balita,96140000,74131200
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program peningkatan mutu pelayanan kesehatan,457470000,96094000
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,520440000,510758380
BLUD Puskesmas Kec. Cilandak - JAKSEL,Kesehatan,Program penurunan angka kematian ibu dan bayi,28000000,20016200
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,133983500,34678000
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,738118000,502864500
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program pencegahan penyakit tidak menular,52449000,26402500
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,15257953500,6105294088
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program pengembangan lingkungan sehat,120752000,62095600
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program peningkatan gizi masyarakat,275813500,199098000
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program peningkatan kesehatan anak balita,119225000,105041500
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program peningkatan mutu pelayanan kesehatan,293180000,28802500
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program peningkatan sarana dan prasarana Puskesmas,727365000,483586400
BLUD Puskesmas Kec. Cilincing - JAKUT,Kesehatan,Program penurunan angka kematian ibu dan bayi,32590500,31161000
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,81645000,56140500
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,362019000,214598300
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program pencegahan penyakit tidak menular,24650000,15780000
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,8108858345,4127323077
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program pengembangan lingkungan sehat,212577500,64032900
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program peningkatan gizi masyarakat,116047500,68526500
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program peningkatan mutu pelayanan kesehatan,371800000,93425000
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,1521398800,817536000
BLUD Puskesmas Kec. Cipayung - JAKTIM,Kesehatan,Program penurunan angka kematian ibu dan bayi,4950000,4777000
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,67921000,52079500
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,971168000,746957100
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program pencegahan penyakit tidak menular,49803000,39678000
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,12220927042,6401637526
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program pengembangan lingkungan sehat,75415000,55997141
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program peningkatan gizi masyarakat,88294500,9000500
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program peningkatan kesehatan anak balita,100000000,98384500
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program peningkatan mutu pelayanan kesehatan,108200000,23250000
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,3124549898,1436251700
BLUD Puskesmas Kec. Ciracas - JAKTIM,Kesehatan,Program penurunan angka kematian ibu dan bayi,25783000,21333000
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,32830000,26367500
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,970770000,506569000
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program pencegahan penyakit tidak menular,22204500,6137500
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,12488403500,6721887323
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program pengembangan lingkungan sehat,367390000,197812258
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program peningkatan kesehatan anak balita,141000000,135549720
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program peningkatan mutu pelayanan kesehatan,241737500,224062500
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,1580120000,1036918148
BLUD Puskesmas Kec. Duren Sawit - JAKTIM,Kesehatan,Program penurunan angka kematian ibu dan bayi,78278000,64402600
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,75509500,21247000
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,756424000,305241000
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program pencegahan penyakit tidak menular,301801000,81858375
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,7003134020,3369509774
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program pengembangan lingkungan sehat,76195500,15174000
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program peningkatan gizi masyarakat,50652000,3490000
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program peningkatan kesehatan anak balita,5718000,2831375
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program peningkatan mutu pelayanan kesehatan,365725000,90307750
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,549480000,249567670
BLUD Puskesmas Kec. Gambir - JAKPUS,Kesehatan,Program penurunan angka kematian ibu dan bayi,64257000,6066000
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,89687500,16000000
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,595659000,300663500
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program pencegahan penyakit tidak menular,107577000,49979500
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,10971926580,4536177294
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program pengembangan lingkungan sehat,75995000,27849138
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program peningkatan gizi masyarakat,194067500,0
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program peningkatan kesehatan anak balita,16643000,13127500
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program peningkatan mutu pelayanan kesehatan,312865000,257140000
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,1425825731,906800400
BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR,Kesehatan,Program penurunan angka kematian ibu dan bayi,8991500,8991500
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,278840000,176842500
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,1515740000,994781300
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program pencegahan penyakit tidak menular,37525000,3500000
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,10527844610,5070487551
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program pengembangan lingkungan sehat,138139000,98741500
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program peningkatan gizi masyarakat,311305000,272137340
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program peningkatan mutu pelayanan kesehatan,300096000,138788500
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,350000000,337216000
BLUD Puskesmas Kec. Jagakarsa - JAKSEL,Kesehatan,Program penurunan angka kematian ibu dan bayi,25905000,10774000
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,90000000,48920325
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,880045000,732478300
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program pencegahan penyakit tidak menular,180850000,83637000
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,10860351100,4990800905
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program pengembangan lingkungan sehat,97670000,70405016
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program peningkatan gizi masyarakat,61950000,60187050
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program peningkatan kesehatan anak balita,100900000,96024000
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program peningkatan mutu pelayanan kesehatan,392800000,78650000
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,1285596000,985343780
BLUD Puskesmas Kec. Jatinegara - JAKTIM,Kesehatan,Program penurunan angka kematian ibu dan bayi,9500000,7900000
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,110512500,94549475
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,732486000,557413680
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program pencegahan penyakit tidak menular,153203000,126700600
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,7482278544,3945476910
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program pengembangan lingkungan sehat,285949000,187349000
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program peningkatan gizi masyarakat,139316000,23053350
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program peningkatan kesehatan anak balita,89216000,82074700
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program peningkatan mutu pelayanan kesehatan,689085000,513137500
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,1450531190,1017102600
BLUD Puskesmas Kec. Johar Baru - JAKPUS,Kesehatan,Program penurunan angka kematian ibu dan bayi,98280000,81916000
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,281192500,83822000
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,1751682500,1026678198
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program pencegahan penyakit tidak menular,86192000,21159000
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,15067311731,6529769043
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program pengembangan lingkungan sehat,266910000,146725635
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program peningkatan gizi masyarakat,807270800,228370000
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program peningkatan kesehatan anak balita,100000000,0
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program peningkatan mutu pelayanan kesehatan,526811850,383496295
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,2325552619,1151598366
BLUD Puskesmas Kec. Kalideres - JAKBAR,Kesehatan,Program penurunan angka kematian ibu dan bayi,78051500,52471000
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,105271500,51392500
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,1353277000,1087389580
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program pencegahan penyakit tidak menular,142469000,130343000
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,9829029627,4866726627
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program pengembangan lingkungan sehat,119354000,70538299
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program peningkatan kesehatan anak balita,186435000,178417150
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program peningkatan mutu pelayanan kesehatan,517865000,338492500
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,1220159275,1136179700
BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL,Kesehatan,Program penurunan angka kematian ibu dan bayi,8445000,2767000
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,160691500,83544000
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,1231380500,808167000
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program pencegahan penyakit tidak menular,89877500,41308000
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,11327877800,5325649927
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program pengembangan lingkungan sehat,638521000,440767700
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program peningkatan gizi masyarakat,272070000,199083000
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program peningkatan kesehatan anak balita,95740000,79022950
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program peningkatan mutu pelayanan kesehatan,722880000,117780000
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,1542395000,1119517850
BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL,Kesehatan,Program penurunan angka kematian ibu dan bayi,7900000,0
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,107074250,104656750
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,495906000,311073500
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program pencegahan penyakit tidak menular,46923000,41880000
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,12410708919,5928566626
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program pengembangan lingkungan sehat,78348600,71565100
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program peningkatan gizi masyarakat,118385000,108515000
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program peningkatan mutu pelayanan kesehatan,332285000,205282000
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,1055263650,751594425
BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR,Kesehatan,Program penurunan angka kematian ibu dan bayi,345047600,234619425
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program Promosi Kesehatan dan Pemberdayaan Masyarakat,171718000,86662000
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program pencegahan dan penanggulangan penyakit menular,715972000,582979000
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program pencegahan penyakit tidak menular,40658000,26594500
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program penerapan kaidah good governance dalam penyelenggaraan urusan Kesehatan,8828699200,5001178658
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program pengembangan lingkungan sehat,122672000,67078100
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program peningkatan gizi masyarakat,292380000,170803150
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program peningkatan kesehatan anak balita,128568000,102578000
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program peningkatan mutu pelayanan kesehatan,171864000,46620000
BLUD Puskesmas Kec. Kelapa Gading - JAKUT,Kesehatan,Program peningkatan sarana dan prasarana Kesehatan,542089600,212542000
